,date,symbol,open,close,low,high,volume
484933,2014-01-27,DVA,64.110001,63.970001,63.5,64.269997,1042800.0
485423,2014-01-28,DVA,64.0,64.32,64.0,64.540001,725400.0
485913,2014-01-29,DVA,64.0,63.900002,63.509998,64.540001,751400.0
486403,2014-01-30,DVA,64.459999,64.910004,64.32,64.980003,813500.0
486893,2014-01-31,DVA,64.150002,64.93,64.07,65.349998,1173300.0
487383,2014-02-03,DVA,64.940002,63.049999,63.049999,64.949997,1512300.0
487873,2014-02-04,DVA,63.400002,62.740002,62.52,63.400002,1593700.0
488363,2014-02-05,DVA,62.73,63.200001,62.540001,63.459999,1226500.0
488853,2014-02-06,DVA,63.369999,63.740002,63.240002,63.880001,699300.0
489343,2014-02-07,DVA,63.799999,63.619999,63.5,64.269997,1370100.0
489833,2014-02-10,DVA,63.73,63.84,63.5,64.230003,3039200.0
490323,2014-02-11,DVA,63.790001,64.330002,63.150002,64.379997,3978400.0
490813,2014-02-12,DVA,67.93,66.349998,66.300003,68.839996,4429500.0
491303,2014-02-13,DVA,65.879997,66.25,65.019997,66.279999,2441000.0
491793,2014-02-14,DVA,66.099998,66.370003,65.959999,66.709999,1045000.0
492283,2014-02-18,DVA,66.690002,66.830002,66.150002,67.089996,1253100.0
492773,2014-02-19,DVA,66.730003,66.07,65.839996,67.0,1551700.0
493263,2014-02-20,DVA,65.989998,65.779999,65.389999,66.169998,1181300.0
493753,2014-02-21,DVA,65.949997,66.129997,65.110001,66.209999,1683100.0
494243,2014-02-24,DVA,66.050003,67.5,66.040001,68.830002,2738200.0
494733,2014-02-25,DVA,67.370003,66.949997,66.120003,67.459999,2928300.0
495223,2014-02-26,DVA,66.959999,67.5,66.709999,68.080002,1618100.0
495713,2014-02-27,DVA,68.220001,68.019997,67.769997,68.699997,1085300.0
496203,2014-02-28,DVA,68.379997,68.730003,68.25,70.0,1967800.0
496693,2014-03-03,DVA,68.269997,68.370003,67.629997,68.860001,1957500.0
497183,2014-03-04,DVA,68.800003,68.75,68.300003,69.25,2944400.0
497673,2014-03-05,DVA,68.769997,68.370003,68.150002,68.830002,888500.0
498163,2014-03-06,DVA,68.550003,68.75,68.43,69.43,1201500.0
498653,2014-03-07,DVA,69.120003,68.779999,68.410004,69.18,1100900.0
499143,2014-03-10,DVA,68.75,68.459999,67.93,68.769997,820500.0
499633,2014-03-11,DVA,68.529999,68.690002,68.400002,69.410004,798700.0
500123,2014-03-12,DVA,68.300003,68.32,68.07,68.599998,664000.0
500613,2014-03-13,DVA,68.379997,68.120003,67.900002,68.5,993400.0
501103,2014-03-14,DVA,68.150002,68.199997,67.529999,68.370003,921900.0
501593,2014-03-17,DVA,68.400002,68.480003,68.400002,69.300003,587700.0
502083,2014-03-18,DVA,68.550003,69.230003,68.529999,69.379997,739100.0
502573,2014-03-19,DVA,69.209999,69.790001,69.019997,70.139999,1215500.0
503063,2014-03-20,DVA,69.690002,69.800003,69.540001,70.370003,1047100.0
503553,2014-03-21,DVA,70.290001,69.809998,69.610001,70.68,1523300.0
504043,2014-03-24,DVA,70.010002,68.459999,68.199997,70.260002,744200.0
504533,2014-03-25,DVA,68.75,68.610001,68.330002,69.449997,1296500.0
505023,2014-03-26,DVA,68.93,68.900002,68.879997,70.029999,2135200.0
505513,2014-03-27,DVA,68.900002,68.389999,67.760002,68.910004,1628800.0
506003,2014-03-28,DVA,68.480003,68.449997,68.18,69.68,1060300.0
506493,2014-03-31,DVA,69.099998,68.849998,68.519997,69.300003,1368700.0
506983,2014-04-01,DVA,69.0,69.339996,68.709999,69.550003,3219800.0
507473,2014-04-02,DVA,69.449997,69.080002,68.669998,69.839996,1283100.0
507963,2014-04-03,DVA,68.839996,69.559998,68.760002,69.610001,3242500.0
508453,2014-04-04,DVA,70.050003,68.07,68.029999,70.099998,1850100.0
508943,2014-04-07,DVA,68.110001,67.349998,66.809998,68.449997,2135500.0
509433,2014-04-08,DVA,68.389999,68.459999,67.610001,68.919998,2643400.0
509923,2014-04-09,DVA,68.809998,69.220001,68.239998,69.269997,1155900.0
510413,2014-04-10,DVA,69.199997,67.949997,67.529999,69.459999,1744900.0
510903,2014-04-11,DVA,67.580002,67.300003,66.870003,67.919998,1247300.0
511393,2014-04-14,DVA,67.459999,67.82,67.150002,67.860001,1241400.0
511883,2014-04-15,DVA,68.230003,68.410004,67.5,68.580002,1441200.0
512373,2014-04-16,DVA,67.949997,69.160004,67.949997,69.18,1208900.0
512863,2014-04-17,DVA,69.129997,69.510002,68.699997,69.959999,1413100.0
513353,2014-04-21,DVA,69.470001,69.620003,69.110001,69.879997,790900.0
513843,2014-04-22,DVA,69.559998,69.540001,69.279999,69.879997,594000.0
514333,2014-04-23,DVA,69.410004,69.419998,68.699997,69.599998,787400.0
514823,2014-04-24,DVA,69.589996,69.379997,69.25,70.0,785400.0
515313,2014-04-25,DVA,69.440002,69.559998,69.050003,69.980003,724500.0
515803,2014-04-28,DVA,69.879997,69.239998,68.730003,69.879997,1050500.0
516293,2014-04-29,DVA,69.540001,69.709999,68.949997,69.75,756000.0
516783,2014-04-30,DVA,69.57,69.300003,68.769997,69.870003,1082900.0
517273,2014-05-01,DVA,69.389999,69.93,69.07,70.470001,1350100.0
517763,2014-05-02,DVA,68.5,67.389999,67.080002,68.5,2628700.0
518253,2014-05-05,DVA,67.0,67.120003,66.599998,67.529999,1373500.0
518743,2014-05-06,DVA,66.949997,67.190002,66.790001,67.330002,1613100.0
519233,2014-05-07,DVA,67.25,67.779999,67.059998,67.830002,749000.0
519723,2014-05-08,DVA,67.800003,67.330002,67.110001,68.169998,880400.0
520213,2014-05-09,DVA,67.220001,67.75,67.080002,67.809998,535100.0
520703,2014-05-12,DVA,67.82,68.080002,67.809998,68.239998,804400.0
521193,2014-05-13,DVA,68.18,67.889999,67.760002,68.5,558300.0
521683,2014-05-14,DVA,67.760002,67.68,67.269997,67.889999,429300.0
522173,2014-05-15,DVA,67.5,67.730003,67.199997,67.900002,794600.0
522663,2014-05-16,DVA,67.860001,67.529999,67.169998,68.099998,1261900.0
523153,2014-05-19,DVA,67.459999,67.470001,67.279999,67.779999,903300.0
523643,2014-05-20,DVA,67.470001,67.519997,67.230003,67.620003,906300.0
524133,2014-05-21,DVA,67.620003,68.349998,67.589996,68.57,541400.0
524623,2014-05-22,DVA,68.349998,68.160004,67.830002,68.349998,622300.0
525113,2014-05-23,DVA,68.25,68.790001,68.099998,69.120003,650400.0
525603,2014-05-27,DVA,69.0,69.349998,68.940002,69.5,733600.0
526093,2014-05-28,DVA,69.419998,69.199997,68.760002,69.459999,773700.0
526583,2014-05-29,DVA,69.400002,69.900002,69.209999,70.169998,927000.0
527073,2014-05-30,DVA,69.879997,70.589996,69.870003,70.709999,1722200.0
527563,2014-06-02,DVA,70.809998,71.209999,70.419998,71.43,1100600.0
528053,2014-06-03,DVA,71.209999,71.470001,70.830002,71.699997,906100.0
528543,2014-06-04,DVA,71.440002,71.709999,71.309998,71.870003,614200.0
529033,2014-06-05,DVA,71.639999,72.059998,71.480003,72.370003,427200.0
529523,2014-06-06,DVA,72.230003,71.910004,71.709999,72.279999,467900.0
530013,2014-06-09,DVA,71.959999,71.93,71.68,72.07,539900.0
530503,2014-06-10,DVA,71.709999,71.690002,71.290001,71.849998,604800.0
530993,2014-06-11,DVA,71.230003,71.080002,70.730003,71.470001,648500.0
531483,2014-06-12,DVA,71.129997,70.940002,70.660004,71.209999,502700.0
531973,2014-06-13,DVA,70.879997,70.790001,70.419998,70.879997,474000.0
532463,2014-06-16,DVA,70.699997,70.769997,70.279999,70.940002,1063900.0
532953,2014-06-17,DVA,70.550003,70.18,70.010002,70.779999,972200.0
533443,2014-06-18,DVA,70.139999,70.419998,69.830002,70.510002,865600.0
533933,2014-06-19,DVA,70.489998,71.580002,70.300003,71.720001,1051100.0
534423,2014-06-20,DVA,71.800003,71.830002,71.129997,71.940002,1014600.0
534913,2014-06-23,DVA,71.68,71.529999,71.260002,71.68,481900.0
535403,2014-06-24,DVA,71.550003,71.389999,71.120003,71.849998,712900.0
535893,2014-06-25,DVA,71.339996,71.860001,71.110001,72.050003,546000.0
536383,2014-06-26,DVA,71.739998,71.610001,71.0,71.760002,524200.0
536873,2014-06-27,DVA,71.480003,72.949997,71.209999,73.400002,3610300.0
537363,2014-06-30,DVA,73.25,72.32,72.0,73.610001,1138600.0
537853,2014-07-01,DVA,72.669998,73.160004,72.389999,73.300003,1223200.0
538343,2014-07-02,DVA,73.080002,73.599998,72.629997,73.650002,1002300.0
538833,2014-07-03,DVA,73.650002,73.32,73.0,73.940002,585900.0
539323,2014-07-07,DVA,73.150002,73.279999,73.019997,73.830002,664600.0
539813,2014-07-08,DVA,73.199997,72.809998,72.620003,73.220001,904300.0
540303,2014-07-09,DVA,72.989998,73.220001,72.709999,73.260002,560000.0
540793,2014-07-10,DVA,72.760002,73.040001,72.610001,73.169998,990600.0
541283,2014-07-11,DVA,73.019997,73.080002,72.739998,73.269997,442600.0
541773,2014-07-14,DVA,73.410004,73.57,73.300003,73.760002,630600.0
542263,2014-07-15,DVA,73.419998,73.260002,73.089996,74.0,780400.0
542753,2014-07-16,DVA,73.410004,73.82,73.300003,74.0,612900.0
543243,2014-07-17,DVA,73.660004,73.400002,73.32,74.839996,744300.0
543733,2014-07-18,DVA,73.470001,73.849998,73.07,73.959999,519000.0
544223,2014-07-21,DVA,72.989998,71.010002,70.550003,72.989998,3017200.0
544713,2014-07-22,DVA,71.029999,71.669998,70.910004,71.779999,1198100.0
545203,2014-07-23,DVA,71.870003,71.669998,71.230003,71.870003,595000.0
545693,2014-07-24,DVA,71.839996,71.889999,71.68,72.25,1004800.0
546183,2014-07-25,DVA,71.760002,71.459999,71.099998,72.059998,596200.0
546673,2014-07-28,DVA,71.360001,71.75,70.970001,71.830002,707900.0
547163,2014-07-29,DVA,71.739998,71.330002,71.269997,71.980003,693100.0
547653,2014-07-30,DVA,71.480003,71.32,70.970001,71.730003,727700.0
548143,2014-07-31,DVA,71.32,70.440002,70.410004,71.589996,1992500.0
548633,2014-08-01,DVA,71.360001,71.379997,70.489998,72.239998,1305300.0
549123,2014-08-04,DVA,71.349998,72.150002,70.849998,72.629997,1381700.0
549613,2014-08-05,DVA,71.970001,71.510002,71.199997,72.139999,1088700.0
550103,2014-08-06,DVA,71.239998,71.519997,71.099998,72.139999,473100.0
550593,2014-08-07,DVA,71.669998,71.489998,71.309998,71.760002,917300.0
551083,2014-08-08,DVA,71.480003,71.849998,71.32,71.870003,673000.0
551573,2014-08-11,DVA,72.139999,71.790001,71.760002,72.389999,312100.0
552063,2014-08-12,DVA,71.809998,72.040001,71.650002,72.410004,608400.0
552553,2014-08-13,DVA,72.220001,72.419998,71.93,72.449997,588700.0
553043,2014-08-14,DVA,72.5,73.099998,72.400002,73.190002,498900.0
553533,2014-08-15,DVA,72.400002,72.110001,71.43,72.639999,1538200.0
554023,2014-08-18,DVA,72.389999,73.43,72.190002,73.529999,1192100.0
554513,2014-08-19,DVA,73.599998,73.800003,73.449997,73.940002,806200.0
555003,2014-08-20,DVA,73.489998,73.720001,73.0,73.989998,705000.0
555493,2014-08-21,DVA,73.839996,73.830002,73.75,74.290001,590800.0
555983,2014-08-22,DVA,73.93,73.650002,73.529999,74.080002,572800.0
556473,2014-08-25,DVA,73.839996,73.900002,73.639999,74.019997,475900.0
556963,2014-08-26,DVA,74.0,74.43,73.849998,74.489998,515900.0
557453,2014-08-27,DVA,74.370003,74.57,74.160004,74.82,477600.0
557943,2014-08-28,DVA,74.339996,74.419998,74.07,74.669998,510200.0
558433,2014-08-29,DVA,74.589996,74.68,74.260002,74.989998,544900.0
558923,2014-09-02,DVA,74.949997,74.580002,74.489998,75.269997,763900.0
559413,2014-09-03,DVA,74.900002,74.550003,74.459999,75.089996,559200.0
559903,2014-09-04,DVA,74.739998,74.120003,73.769997,74.940002,695600.0
560393,2014-09-05,DVA,74.099998,74.300003,73.599998,74.330002,560100.0
560883,2014-09-08,DVA,74.25,74.43,73.940002,74.519997,648200.0
561373,2014-09-09,DVA,74.5,74.290001,74.169998,74.900002,561400.0
561863,2014-09-10,DVA,74.510002,74.209999,73.940002,74.510002,468500.0
562353,2014-09-11,DVA,74.010002,74.309998,73.720001,74.389999,552400.0
562843,2014-09-12,DVA,74.400002,74.07,73.779999,74.5,549700.0
563333,2014-09-15,DVA,74.139999,73.93,73.730003,74.160004,421800.0
563823,2014-09-16,DVA,73.669998,74.239998,73.449997,74.309998,1187900.0
564313,2014-09-17,DVA,73.889999,73.93,72.839996,74.059998,1595300.0
564803,2014-09-18,DVA,74.010002,74.709999,74.010002,74.849998,965800.0
565293,2014-09-19,DVA,75.080002,74.879997,74.639999,75.080002,1884500.0
565783,2014-09-22,DVA,74.720001,74.760002,74.260002,75.129997,648200.0
566273,2014-09-23,DVA,74.550003,74.010002,73.879997,74.589996,537200.0
566763,2014-09-24,DVA,74.010002,74.940002,73.669998,74.970001,597200.0
567253,2014-09-25,DVA,74.860001,73.769997,73.529999,74.860001,752200.0
567743,2014-09-26,DVA,73.860001,73.400002,73.279999,73.949997,842300.0
568233,2014-09-29,DVA,73.0,73.480003,72.779999,73.699997,732500.0
568723,2014-09-30,DVA,73.419998,73.139999,73.059998,73.82,1016800.0
569213,2014-10-01,DVA,73.300003,72.779999,72.480003,73.610001,914300.0
569703,2014-10-02,DVA,72.989998,73.739998,72.809998,73.849998,774500.0
570193,2014-10-03,DVA,74.040001,74.449997,73.75,74.529999,983800.0
570683,2014-10-06,DVA,74.480003,73.809998,73.550003,74.690002,648400.0
571173,2014-10-07,DVA,73.379997,73.129997,73.050003,73.82,776700.0
571663,2014-10-08,DVA,73.059998,75.010002,72.660004,75.120003,882100.0
572153,2014-10-09,DVA,75.040001,73.989998,73.989998,75.389999,1301400.0
572643,2014-10-10,DVA,74.050003,73.419998,73.419998,74.739998,657400.0
573133,2014-10-13,DVA,73.309998,73.559998,73.18,74.379997,897300.0
573623,2014-10-14,DVA,73.709999,73.589996,73.379997,74.160004,1055400.0
574113,2014-10-15,DVA,73.0,72.739998,71.830002,73.769997,2144000.0
574603,2014-10-16,DVA,71.889999,72.029999,71.5,72.699997,1115300.0
575093,2014-10-17,DVA,72.660004,72.75,72.129997,72.980003,826800.0
575583,2014-10-20,DVA,72.75,73.559998,72.620003,73.580002,713600.0
576073,2014-10-21,DVA,74.120003,75.5,74.110001,75.5,946300.0
576563,2014-10-22,DVA,76.0,75.279999,75.25,76.349998,1047300.0
577053,2014-10-23,DVA,76.330002,76.25,75.889999,76.68,638400.0
577543,2014-10-24,DVA,76.290001,76.730003,76.199997,76.790001,543800.0
578033,2014-10-27,DVA,76.75,76.699997,76.230003,76.779999,599600.0
578523,2014-10-28,DVA,76.809998,77.580002,76.68,77.760002,778000.0
579013,2014-10-29,DVA,77.68,77.370003,77.019997,78.360001,730000.0
579503,2014-10-30,DVA,77.050003,77.620003,76.379997,77.760002,787800.0
579993,2014-10-31,DVA,78.330002,78.07,77.75,78.519997,793300.0
580483,2014-11-03,DVA,78.080002,78.029999,77.5,78.410004,806900.0
580973,2014-11-04,DVA,77.830002,77.839996,77.389999,78.209999,697900.0
581463,2014-11-05,DVA,78.059998,77.510002,77.400002,78.110001,603300.0
581953,2014-11-06,DVA,77.449997,78.029999,77.150002,78.07,1168200.0
582443,2014-11-07,DVA,74.279999,74.489998,72.699997,74.949997,6676000.0
582933,2014-11-10,DVA,74.480003,74.720001,73.550003,74.839996,3464300.0
583423,2014-11-11,DVA,75.019997,76.129997,74.790001,76.209999,2277700.0
583913,2014-11-12,DVA,76.0,76.720001,75.339996,77.099998,2949800.0
584403,2014-11-13,DVA,77.169998,77.040001,76.610001,77.360001,2901900.0
584893,2014-11-14,DVA,77.0,75.660004,75.57,77.529999,3533100.0
585383,2014-11-17,DVA,75.779999,75.510002,74.919998,75.849998,1369100.0
585873,2014-11-18,DVA,75.419998,75.230003,75.010002,75.809998,1834800.0
586363,2014-11-19,DVA,75.239998,75.120003,74.589996,75.370003,898500.0
586853,2014-11-20,DVA,74.989998,75.129997,74.589996,75.290001,761100.0
587343,2014-11-21,DVA,75.709999,74.540001,74.449997,75.800003,1177500.0
587833,2014-11-24,DVA,74.540001,74.489998,73.839996,74.760002,2454000.0
588323,2014-11-25,DVA,74.5,75.059998,74.120003,75.089996,1331700.0
588813,2014-11-26,DVA,75.230003,76.099998,75.089996,76.440002,1255900.0
589303,2014-11-28,DVA,76.25,76.529999,76.139999,76.629997,746800.0
589793,2014-12-01,DVA,76.470001,76.010002,75.68,76.639999,1349600.0
590283,2014-12-02,DVA,76.0,75.699997,75.470001,76.199997,866100.0
590773,2014-12-03,DVA,75.589996,75.690002,75.489998,76.169998,716900.0
591263,2014-12-04,DVA,75.650002,75.300003,75.279999,75.849998,765400.0
591753,2014-12-05,DVA,75.300003,75.629997,75.220001,75.709999,730900.0
592243,2014-12-08,DVA,75.650002,75.870003,75.629997,76.400002,1008200.0
592733,2014-12-09,DVA,75.300003,75.150002,74.669998,75.550003,1180800.0
593223,2014-12-10,DVA,75.209999,74.449997,74.389999,75.5,916200.0
593713,2014-12-11,DVA,74.75,74.510002,74.370003,75.110001,687000.0
594203,2014-12-12,DVA,74.160004,73.400002,73.330002,74.43,940700.0
594693,2014-12-15,DVA,73.5,72.860001,72.139999,73.959999,1189800.0
595183,2014-12-16,DVA,72.690002,72.769997,72.230003,73.779999,1106100.0
595673,2014-12-17,DVA,72.809998,74.330002,72.779999,74.610001,1248300.0
596163,2014-12-18,DVA,75.150002,75.199997,74.709999,75.220001,1097600.0
596653,2014-12-19,DVA,75.410004,75.940002,75.07,76.0,1794600.0
597143,2014-12-22,DVA,76.0,76.349998,75.970001,76.529999,793800.0
597633,2014-12-23,DVA,76.400002,75.989998,75.690002,76.519997,536800.0
598123,2014-12-24,DVA,76.0,76.059998,75.790001,76.349998,249000.0
598613,2014-12-26,DVA,76.07,76.220001,75.919998,76.5,379700.0
599103,2014-12-29,DVA,76.059998,76.099998,75.839996,76.400002,550500.0
599593,2014-12-30,DVA,76.0,76.0,75.540001,76.290001,330500.0
600083,2014-12-31,DVA,76.190002,75.739998,75.660004,76.769997,575100.0
600574,2015-01-02,DVA,75.839996,75.830002,75.370003,76.370003,945900.0
601068,2015-01-05,DVA,75.360001,74.699997,74.449997,75.93,1220800.0
601562,2015-01-06,DVA,74.889999,73.620003,73.43,75.110001,1233600.0
602056,2015-01-07,DVA,73.870003,74.290001,73.82,74.720001,1155800.0
602550,2015-01-08,DVA,74.870003,75.769997,74.839996,76.059998,1082600.0
603044,2015-01-09,DVA,76.139999,75.220001,75.150002,76.199997,491700.0
603538,2015-01-12,DVA,75.449997,74.419998,74.230003,75.470001,594000.0
604032,2015-01-13,DVA,74.870003,74.540001,74.0,75.290001,843500.0
604526,2015-01-14,DVA,73.739998,74.690002,73.669998,74.769997,811300.0
605020,2015-01-15,DVA,74.75,74.459999,74.389999,75.099998,741600.0
605514,2015-01-16,DVA,74.400002,75.050003,74.400002,75.150002,997400.0
606008,2015-01-20,DVA,75.519997,75.209999,74.779999,75.940002,517600.0
606502,2015-01-21,DVA,74.870003,75.730003,74.82,75.830002,848900.0
606996,2015-01-22,DVA,75.980003,76.150002,75.0,76.32,1358000.0
607490,2015-01-23,DVA,76.120003,75.849998,75.589996,76.260002,750000.0
607984,2015-01-26,DVA,75.769997,76.190002,75.419998,76.339996,723700.0
608478,2015-01-27,DVA,75.709999,76.040001,75.620003,76.559998,822300.0
608972,2015-01-28,DVA,76.239998,75.519997,75.489998,76.599998,771600.0
609466,2015-01-29,DVA,75.730003,76.139999,75.029999,76.220001,650000.0
609960,2015-01-30,DVA,75.690002,75.059998,74.959999,76.040001,1003100.0
610454,2015-02-02,DVA,75.07,75.57,74.519997,75.580002,1094500.0
610948,2015-02-03,DVA,75.559998,75.599998,75.07,76.110001,1052700.0
611442,2015-02-04,DVA,75.220001,75.959999,75.099998,76.25,853600.0
611936,2015-02-05,DVA,76.080002,76.769997,76.080002,77.099998,790900.0
612430,2015-02-06,DVA,76.93,75.57,75.260002,76.970001,809700.0
612924,2015-02-09,DVA,75.25,74.669998,74.279999,75.589996,970300.0
613418,2015-02-10,DVA,75.0,75.769997,74.879997,75.889999,665800.0
613912,2015-02-11,DVA,76.019997,75.949997,75.309998,76.260002,635800.0
614406,2015-02-12,DVA,76.150002,76.389999,75.779999,76.529999,1156800.0
614900,2015-02-13,DVA,75.0,73.099998,71.889999,75.639999,6205600.0
615394,2015-02-17,DVA,72.980003,72.779999,72.190002,73.400002,2259800.0
615888,2015-02-18,DVA,72.610001,73.279999,72.610001,73.690002,1603800.0
616382,2015-02-19,DVA,72.589996,73.239998,72.519997,73.309998,1566700.0
616876,2015-02-20,DVA,73.019997,73.760002,72.879997,73.940002,2844400.0
617370,2015-02-23,DVA,73.650002,73.860001,73.519997,74.410004,1890900.0
617864,2015-02-24,DVA,73.75,72.93,72.550003,74.0,1580000.0
618358,2015-02-25,DVA,73.110001,73.93,72.919998,74.309998,1148700.0
618852,2015-02-26,DVA,74.040001,74.300003,73.779999,74.43,881700.0
619346,2015-02-27,DVA,74.110001,74.599998,73.900002,74.639999,1312300.0
619840,2015-03-02,DVA,74.599998,75.559998,74.440002,75.639999,1372800.0
620334,2015-03-03,DVA,75.389999,75.889999,74.949997,75.970001,2088600.0
620828,2015-03-04,DVA,75.709999,76.75,75.220001,77.260002,1998800.0
621322,2015-03-05,DVA,76.529999,76.93,76.019997,77.010002,1549200.0
621816,2015-03-06,DVA,76.690002,77.629997,76.389999,77.75,2518800.0
622310,2015-03-09,DVA,77.580002,78.0,77.360001,78.300003,2078200.0
622804,2015-03-10,DVA,77.139999,78.099998,76.940002,78.360001,2141300.0
623298,2015-03-11,DVA,78.389999,79.410004,77.900002,79.540001,1936200.0
623792,2015-03-12,DVA,79.699997,79.699997,79.18,79.75,1083800.0
624286,2015-03-13,DVA,79.800003,80.809998,79.730003,80.949997,1556600.0
624780,2015-03-16,DVA,81.080002,81.410004,80.870003,81.809998,992600.0
625274,2015-03-17,DVA,81.0,81.110001,80.690002,81.230003,889200.0
625768,2015-03-18,DVA,81.18,81.639999,80.550003,81.660004,1762200.0
626262,2015-03-19,DVA,81.419998,81.440002,81.269997,81.790001,707800.0
626756,2015-03-20,DVA,81.919998,81.860001,81.540001,82.169998,1327600.0
627250,2015-03-23,DVA,81.900002,82.839996,81.620003,83.040001,1347000.0
627744,2015-03-24,DVA,82.589996,82.190002,81.93,82.970001,1046000.0
628238,2015-03-25,DVA,82.290001,81.050003,80.949997,82.480003,1219700.0
628732,2015-03-26,DVA,80.870003,81.07,80.379997,81.550003,864300.0
629226,2015-03-27,DVA,81.0,81.830002,80.889999,81.870003,913700.0
629720,2015-03-30,DVA,82.309998,82.169998,81.699997,82.5,979900.0
630214,2015-03-31,DVA,81.760002,81.279999,81.230003,82.0,814100.0
630708,2015-04-01,DVA,81.25,80.050003,79.830002,81.440002,2375500.0
631202,2015-04-02,DVA,80.309998,80.589996,80.099998,80.779999,1047400.0
631696,2015-04-06,DVA,80.57,81.470001,80.150002,81.839996,969400.0
632190,2015-04-07,DVA,81.75,81.860001,81.75,82.480003,999700.0
632684,2015-04-08,DVA,82.139999,81.739998,81.629997,82.629997,715500.0
633178,2015-04-09,DVA,81.610001,81.519997,80.949997,81.940002,1168300.0
633672,2015-04-10,DVA,81.480003,81.900002,81.480003,82.32,720300.0
634166,2015-04-13,DVA,81.900002,81.760002,81.660004,82.389999,650100.0
634660,2015-04-14,DVA,82.0,82.010002,81.589996,82.300003,932200.0
635154,2015-04-15,DVA,82.07,81.610001,81.540001,82.489998,740300.0
635648,2015-04-16,DVA,81.720001,82.129997,81.660004,82.25,596900.0
636142,2015-04-17,DVA,81.5,81.260002,80.769997,81.889999,624200.0
636636,2015-04-20,DVA,81.709999,81.839996,81.510002,82.080002,691700.0
637130,2015-04-21,DVA,82.239998,83.120003,81.959999,83.300003,952600.0
637624,2015-04-22,DVA,83.139999,83.220001,82.629997,83.580002,583100.0
638118,2015-04-23,DVA,83.150002,83.410004,82.480003,83.720001,615000.0
638612,2015-04-24,DVA,83.5,83.910004,83.129997,84.099998,786100.0
639106,2015-04-27,DVA,85.099998,83.790001,83.639999,85.169998,1361700.0
639600,2015-04-28,DVA,83.690002,83.589996,82.059998,84.0,744700.0
640094,2015-04-29,DVA,83.260002,82.639999,81.809998,83.360001,577200.0
640588,2015-04-30,DVA,82.489998,81.099998,80.989998,82.699997,1155500.0
641082,2015-05-01,DVA,81.690002,82.400002,81.610001,82.449997,1067900.0
641576,2015-05-04,DVA,82.690002,82.339996,82.25,83.019997,946400.0
642070,2015-05-05,DVA,80.580002,81.510002,80.410004,83.279999,1510200.0
642564,2015-05-06,DVA,81.919998,81.410004,81.169998,82.059998,1064100.0
643058,2015-05-07,DVA,81.330002,81.760002,81.330002,82.019997,1072700.0
643552,2015-05-08,DVA,82.489998,82.169998,82.080002,82.919998,716200.0
644046,2015-05-11,DVA,82.18,81.589996,81.510002,82.370003,825000.0
644540,2015-05-12,DVA,81.07,80.919998,80.620003,81.300003,1556600.0
645034,2015-05-13,DVA,81.269997,80.980003,80.889999,81.699997,824300.0
645528,2015-05-14,DVA,81.400002,81.860001,81.209999,81.910004,957900.0
646022,2015-05-15,DVA,81.889999,81.480003,81.019997,82.199997,1316900.0
646516,2015-05-18,DVA,81.610001,82.699997,81.260002,82.940002,1114400.0
647010,2015-05-19,DVA,83.0,83.199997,82.699997,83.529999,677600.0
647504,2015-05-20,DVA,83.089996,83.690002,82.860001,83.730003,785200.0
647998,2015-05-21,DVA,83.459999,83.489998,83.050003,83.68,681700.0
648492,2015-05-22,DVA,83.389999,84.089996,83.309998,84.339996,715300.0
648986,2015-05-26,DVA,84.019997,83.75,83.68,84.160004,792600.0
649480,2015-05-27,DVA,83.809998,84.059998,83.589996,84.080002,671500.0
649974,2015-05-28,DVA,84.010002,84.230003,83.769997,84.339996,714800.0
650468,2015-05-29,DVA,84.18,83.779999,83.25,84.400002,928800.0
650962,2015-06-01,DVA,83.940002,83.879997,83.389999,84.400002,684900.0
651456,2015-06-02,DVA,83.839996,83.82,83.269997,83.919998,679500.0
651950,2015-06-03,DVA,84.0,83.959999,83.57,84.120003,474300.0
652444,2015-06-04,DVA,83.629997,82.599998,82.449997,83.93,855400.0
652938,2015-06-05,DVA,82.379997,82.540001,81.849998,82.75,638100.0
653432,2015-06-08,DVA,82.309998,81.870003,81.809998,82.699997,1068400.0
653926,2015-06-09,DVA,82.0,81.489998,81.43,82.470001,797100.0
654420,2015-06-10,DVA,81.75,81.68,81.440002,82.019997,977000.0
654914,2015-06-11,DVA,82.019997,82.190002,81.739998,82.379997,699300.0
655408,2015-06-12,DVA,81.739998,81.400002,81.309998,82.139999,489600.0
655902,2015-06-15,DVA,81.040001,81.279999,80.779999,81.510002,736200.0
656396,2015-06-16,DVA,81.209999,81.510002,81.209999,82.0,821000.0
656890,2015-06-17,DVA,81.699997,81.07,80.730003,81.699997,975800.0
657384,2015-06-18,DVA,81.449997,81.449997,80.900002,81.760002,887100.0
657878,2015-06-19,DVA,81.440002,82.190002,81.019997,82.370003,2881700.0
658372,2015-06-22,DVA,83.330002,82.129997,82.040001,83.330002,1264800.0
658866,2015-06-23,DVA,82.110001,81.57,81.489998,82.309998,842600.0
659360,2015-06-24,DVA,81.550003,80.190002,80.190002,81.550003,987100.0
659855,2015-06-25,DVA,80.57,80.910004,79.75,81.349998,1555700.0
660350,2015-06-26,DVA,80.980003,81.080002,80.860001,81.379997,1581600.0
660845,2015-06-29,DVA,80.209999,79.610001,79.559998,81.209999,1216300.0
661340,2015-06-30,DVA,79.970001,79.470001,79.309998,80.150002,1737500.0
